date_generated,id,icpsr,bioname,congress,chamber,cqlabel,state,state_abbrev,district_code,party_code,dim1,dim2,log_likelihood,conditional,bioImgURL
2017-01-09 23:57:56,MH11521370,21370,"POCAN, Mark",115,House,(WI-02),Wisconsin,WI,2,100,-0.543,-0.431,292.819,1,021370.jpg
2017-01-09 23:57:56,MH11521369,21369,"HECK, Denny",115,House,(WA-10),Washington,WA,10,100,-0.312,-0.098,427.527,1,021369.jpg
2017-01-09 23:57:56,MH11521368,21368,"KILMER, Derek",115,House,(WA-06),Washington,WA,6,100,-0.309,-0.01,499.146,1,021368.jpg
2017-01-09 23:57:56,MH11521367,21367,"STEWART, Chris",115,House,(UT-02),Utah,UT,2,200,0.52,0.029,473.349,1,021367.jpg
2017-01-09 23:57:56,MH11521366,21366,"VELA, Filemon",115,House,(TX-34),Texas,TX,34,100,-0.31,0.441,802.524,1,021366.jpg
2017-01-09 23:57:56,MH11521365,21365,"VEASEY, Marc",115,House,(TX-33),Texas,TX,33,100,-0.419,0.333,530.243,1,021365.jpg
2017-01-09 23:57:56,MH11521364,21364,"WILLIAMS, Roger",115,House,(TX-25),Texas,TX,25,200,0.617,0.17,372.614,1,021364.jpg
2017-01-09 23:57:56,MH11521362,21362,"CASTRO, Joaquin",115,House,(TX-20),Texas,TX,20,100,-0.387,0.008,417.709,1,021362.jpg
2017-01-09 23:57:56,MH11521361,21361,"O'ROURKE, Beto",115,House,(TX-16),Texas,TX,16,100,-0.32,-0.31,520.371,1,021361.jpg
2017-01-09 23:57:56,MH11521360,21360,"WEBER, Randy",115,House,(TX-14),Texas,TX,14,200,0.669,-0.085,586.529,1,021360.jpg
2017-01-09 23:57:56,MH11521359,21359,"RICE, Tom",115,House,(SC-07),South Carolina,SC,7,200,0.545,-0.266,599.05,1,021359.jpg
2017-01-09 23:57:56,MH11521358,21358,"CARTWRIGHT, Matt",115,House,(PA-17),Pennsylvania,PA,17,100,-0.411,-0.007,473.661,1,021358.jpg
2017-01-09 23:57:56,MH11521357,21357,"ROTHFUS, Keith",115,House,(PA-12),Pennsylvania,PA,12,200,0.509,0.076,433.3,1,021357.jpg
2017-01-09 23:57:56,MH11521356,21356,"PERRY, Scott",115,House,(PA-04),Pennsylvania,PA,4,200,0.636,-0.353,581.251,1,021356.jpg
2017-01-09 23:57:56,MH11521355,21355,"MULLIN, Markwayne",115,House,(OK-02),Oklahoma,OK,2,200,0.486,0.388,417.112,1,021355.jpg
2017-01-09 23:57:56,MH11521354,21354,"BRIDENSTINE, Jim",115,House,(OK-01),Oklahoma,OK,1,200,0.66,-0.174,547.881,1,021354.jpg
2017-01-09 23:57:56,MH11521353,21353,"JOYCE, David",115,House,(OH-14),Ohio,OH,14,200,0.251,0.311,509.649,1,021353.jpg
2017-01-09 23:57:56,MH11521352,21352,"BEATTY, Joyce",115,House,(OH-03),Ohio,OH,3,100,-0.429,0.051,381.186,1,021352.jpg
2017-01-09 23:57:56,MH11521351,21351,"WENSTRUP, Brad",115,House,(OH-02),Ohio,OH,2,200,0.593,0.167,426.928,1,021351.jpg
2017-01-09 23:57:56,MH11521350,21350,"CRAMER, Kevin",115,House,(ND-01),North Dakota,ND,1,200,0.388,0.212,425.207,1,021350.jpg
2017-01-09 23:57:56,MH11521349,21349,"HOLDING, George E.B.",115,House,(NC-02),North Carolina,NC,2,200,0.696,0.175,401.523,1,021349.jpg
2017-01-09 23:57:56,MH11521348,21348,"MEADOWS, Mark",115,House,(NC-11),North Carolina,NC,11,200,0.605,-0.193,487.736,1,021348.jpg
2017-01-09 23:57:56,MH11521347,21347,"PITTENGER, Robert",115,House,(NC-09),North Carolina,NC,9,200,0.568,0.386,389.517,1,021347.jpg
2017-01-09 23:57:56,MH11521346,21346,"HUDSON, Richard",115,House,(NC-08),North Carolina,NC,8,200,0.705,0.221,406.984,1,021346.jpg
2017-01-09 23:57:56,MH11521345,21345,"COLLINS, Chris",115,House,(NY-27),New York,NY,27,200,0.367,0.151,457.696,1,021345.jpg
2017-01-09 23:57:56,MH11521344,21344,"MALONEY, Sean Patrick",115,House,(NY-18),New York,NY,18,100,-0.24,0.142,740.243,1,021344.jpg
2017-01-09 23:57:56,MH11521343,21343,"JEFFRIES, Hakeem",115,House,(NY-08),New York,NY,8,100,-0.501,-0.065,346.403,1,021343.jpg
2017-01-09 23:57:56,MH11521342,21342,"MENG, Grace",115,House,(NY-06),New York,NY,6,100,-0.372,-0.151,408.868,1,021342.jpg
2017-01-09 23:57:56,MH11521341,21341,"LUJAN GRISHAM, Michelle",115,House,(NM-01),New Mexico,NM,1,100,-0.325,0.096,559.9,1,021341.jpg
2017-01-09 23:57:56,MH11521340,21340,"KUSTER, Ann McLane",115,House,(NH-02),New Hampshire,NH,2,100,-0.25,-0.135,510.298,1,021340.jpg
2017-01-09 23:57:56,MH11521337,21337,"WAGNER, Ann",115,House,(MO-02),Missouri,MO,2,200,0.446,0.214,385.769,1,021337.jpg
2017-01-09 23:57:56,MH11521335,21335,"KENNEDY, Joseph P. III",115,House,(MA-04),Massachusetts,MA,4,100,-0.423,-0.127,407.847,1,021335.jpg
2017-01-09 23:57:56,MH11521334,21334,"DELANEY, John",115,House,(MD-06),Maryland,MD,6,100,-0.275,0.068,627.822,1,021334.jpg
2017-01-09 23:57:56,MH11521333,21333,"BARR, Garland H. (Andy) IV",115,House,(KY-06),Kentucky,KY,6,200,0.489,0.351,421.626,1,021333.jpg
2017-01-09 23:57:56,MH11521332,21332,"MESSER, Luke",115,House,(IN-06),Indiana,IN,6,200,0.547,-0.062,457.782,1,021332.jpg
2017-01-09 23:57:56,MH11521331,21331,"BROOKS, Susan",115,House,(IN-05),Indiana,IN,5,200,0.377,0.288,427.445,1,021331.jpg
2017-01-09 23:57:56,MH11521330,21330,"WALORSKI, Jackie",115,House,(IN-02),Indiana,IN,2,200,0.446,0.302,385.23,1,021330.jpg
2017-01-09 23:57:56,MH11521329,21329,"BUSTOS, Cheri",115,House,(IL-17),Illinois,IL,17,100,-0.237,0.048,609.984,1,021329.jpg
2017-01-09 23:57:56,MH11521328,21328,"DAVIS, Rodney",115,House,(IL-13),Illinois,IL,13,200,0.274,0.158,606.464,1,021328.jpg
2017-01-09 23:57:56,MH11521326,21326,"SCHNEIDER, Brad",115,House,(IL-10),Illinois,IL,10,100,-0.191,-0.182,305.934,1,021326.jpg
2017-01-09 23:57:56,MH11521324,21324,"GABBARD, Tulsi",115,House,(HI-02),Hawaii,HI,2,100,-0.27,-0.222,667.729,1,021324.jpg
2017-01-09 23:57:56,MH11521323,21323,"COLLINS, Doug",115,House,(GA-09),Georgia,GA,9,200,0.668,0.019,446.944,1,021323.jpg
2017-01-09 23:57:56,MH11521321,21321,"FRANKEL, Lois",115,House,(FL-21),Florida,FL,21,100,-0.416,-0.068,385.193,1,021321.jpg
2017-01-09 23:57:56,MH11521318,21318,"DeSANTIS, Ron",115,House,(FL-06),Florida,FL,6,200,0.664,-0.076,446.41,1,021318.jpg
2017-01-09 23:57:56,MH11521317,21317,"YOHO, Ted",115,House,(FL-03),Florida,FL,3,200,0.654,-0.444,633.774,1,021317.jpg
2017-01-09 23:57:56,MH11521316,21316,"ESTY, Elizabeth",115,House,(CT-05),Connecticut,CT,5,100,-0.299,-0.124,455.6,1,021316.jpg
2017-01-09 23:57:56,MH11521315,21315,"PETERS, Scott",115,House,(CA-52),California,CA,52,100,-0.188,-0.002,861.33,1,021315.jpg
2017-01-09 23:57:56,MH11521314,21314,"VARGAS, Juan",115,House,(CA-51),California,CA,51,100,-0.386,0.161,515.249,1,021314.jpg
2017-01-09 23:57:56,MH11521313,21313,"LOWENTHAL, Alan",115,House,(CA-47),California,CA,47,100,-0.421,-0.36,355.501,1,021313.jpg
2017-01-09 23:57:56,MH11521312,21312,"TAKANO, Mark",115,House,(CA-41),California,CA,41,100,-0.468,-0.217,423.846,1,021312.jpg
2017-01-09 23:57:56,MH11521311,21311,"RUIZ, Raul",115,House,(CA-36),California,CA,36,100,-0.237,0.065,714.099,1,021311.jpg
2017-01-09 23:57:56,MH11521309,21309,"CÁRDENAS, Tony",115,House,(CA-29),California,CA,29,100,-0.361,-0.029,499.027,1,021309.jpg
2017-01-09 23:57:56,MH11521308,21308,"BROWNLEY, Julia",115,House,(CA-26),California,CA,26,100,-0.282,0.093,585.0,1,021308.jpg
2017-01-09 23:57:56,MH11521307,21307,"VALADAO, David G.",115,House,(CA-21),California,CA,21,200,0.244,0.473,475.298,1,021307.jpg
2017-01-09 23:57:56,MH11521306,21306,"SWALWELL, Eric",115,House,(CA-15),California,CA,15,100,-0.376,-0.051,475.743,1,021306.jpg
2017-01-09 23:57:56,MH11521305,21305,"COOK, Paul",115,House,(CA-08),California,CA,8,200,0.405,0.158,472.106,1,021305.jpg
2017-01-09 23:57:56,MH11521304,21304,"BERA, Ami",115,House,(CA-07),California,CA,7,100,-0.234,0.031,641.923,1,021304.jpg
2017-01-09 23:57:56,MH11521303,21303,"HUFFMAN, Jared",115,House,(CA-02),California,CA,2,100,-0.435,-0.43,386.708,1,021303.jpg
2017-01-09 23:57:56,MH11521302,21302,"LaMALFA, Doug",115,House,(CA-01),California,CA,1,200,0.546,0.01,441.974,1,021302.jpg
2017-01-09 23:57:56,MH11521300,21300,"SINEMA, Kyrsten",115,House,(AZ-09),Arizona,AZ,9,100,-0.117,0.1,1191.097,1,021300.jpg
2017-01-09 23:57:56,MH11521198,21198,"BONAMICI, Suzanne",115,House,(OR-01),Oregon,OR,1,100,-0.389,-0.365,476.105,1,021198.jpg
2017-01-09 23:57:56,MH11521196,21196,"AMODEI, Mark E.",115,House,(NV-02),Nevada,NV,2,200,0.372,0.202,668.741,1,021196.jpg
2017-01-09 23:57:56,MH11521193,21193,"BROOKS, Mo",115,House,(AL-05),Alabama,AL,5,200,0.595,-0.471,1209.542,1,021193.jpg
2017-01-09 23:57:56,MH11521192,21192,"ROBY, Martha",115,House,(AL-02),Alabama,AL,2,200,0.384,0.598,663.411,1,021192.jpg
2017-01-09 23:57:56,MH11521191,21191,"GRIFFITH, H. Morgan",115,House,(VA-09),Virginia,VA,9,200,0.515,-0.433,1314.89,1,021191.jpg
2017-01-09 23:57:56,MH11521189,21189,"DUFFY, Sean",115,House,(WI-07),Wisconsin,WI,7,200,0.507,-0.104,880.472,1,021189.jpg
2017-01-09 23:57:56,MH11521188,21188,"McKINLEY, David",115,House,(WV-01),West Virginia,WV,1,200,0.302,0.105,1028.578,1,021188.jpg
2017-01-09 23:57:56,MH11521187,21187,"HERRERA BEUTLER, Jaime",115,House,(WA-03),Washington,WA,3,200,0.36,-0.193,1035.785,1,021187.jpg
2017-01-09 23:57:56,MH11521184,21184,"FARENTHOLD, Blake",115,House,(TX-27),Texas,TX,27,200,0.546,-0.021,844.168,1,021184.jpg
2017-01-09 23:57:56,MH11521182,21182,"FLORES, Bill",115,House,(TX-17),Texas,TX,17,200,0.631,0.354,624.31,1,021182.jpg
2017-01-09 23:57:56,MH11521180,21180,"BLACK, Diane",115,House,(TN-06),Tennessee,TN,6,200,0.591,0.231,611.102,1,021180.jpg
2017-01-09 23:57:56,MH11521179,21179,"DESJARLAIS, Scott",115,House,(TN-04),Tennessee,TN,4,200,0.594,-0.207,799.009,1,021179.jpg
2017-01-09 23:57:56,MH11521178,21178,"FLEISCHMANN, Chuck",115,House,(TN-03),Tennessee,TN,3,200,0.495,0.31,659.288,1,021178.jpg
2017-01-09 23:57:56,MH11521177,21177,"NOEM, Kristi",115,House,(SD-01),South Dakota,SD,1,200,0.402,0.319,737.44,1,021177.jpg
2017-01-09 23:57:56,MH11521176,21176,"MULVANEY, Mick",115,House,(SC-05),South Carolina,SC,5,200,0.72,-0.536,928.602,1,021176.jpg
2017-01-09 23:57:56,MH11521175,21175,"GOWDY, Trey",115,House,(SC-04),South Carolina,SC,4,200,0.666,0.018,616.703,1,021175.jpg
2017-01-09 23:57:56,MH11521174,21174,"DUNCAN, Jeff",115,House,(SC-03),South Carolina,SC,3,200,0.735,-0.217,766.131,1,021174.jpg
2017-01-09 23:57:56,MH11521172,21172,"CICILLINE, David N.",115,House,(RI-01),Rhode Island,RI,1,100,-0.392,-0.26,608.462,1,021172.jpg
2017-01-09 23:57:56,MH11521171,21171,"BARLETTA, Lou",115,House,(PA-11),Pennsylvania,PA,11,200,0.282,0.383,752.884,1,021171.jpg
2017-01-09 23:57:56,MH11521170,21170,"MARINO, Thomas A.",115,House,(PA-10),Pennsylvania,PA,10,200,0.365,0.529,629.332,1,021170.jpg
2017-01-09 23:57:56,MH11521168,21168,"MEEHAN, Patrick",115,House,(PA-07),Pennsylvania,PA,7,200,0.203,0.123,1111.116,1,021168.jpg
2017-01-09 23:57:56,MH11521167,21167,"KELLY, Mike",115,House,(PA-03),Pennsylvania,PA,3,200,0.328,0.503,688.011,1,021167.jpg
2017-01-09 23:57:56,MH11521165,21165,"GIBBS, Bob",115,House,(OH-07),Ohio,OH,7,200,0.458,0.259,681.015,1,021165.jpg
2017-01-09 23:57:56,MH11521164,21164,"RENACCI, Jim",115,House,(OH-16),Ohio,OH,16,200,0.372,0.197,947.192,1,021164.jpg
2017-01-09 23:57:56,MH11521163,21163,"STIVERS, Steve",115,House,(OH-15),Ohio,OH,15,200,0.303,0.305,790.07,1,021163.jpg
2017-01-09 23:57:56,MH11521162,21162,"JOHNSON, Bill",115,House,(OH-06),Ohio,OH,6,200,0.43,0.331,797.37,1,021162.jpg
2017-01-09 23:57:56,MH11521150,21150,"LONG, Billy",115,House,(MO-07),Missouri,MO,7,200,0.553,0.332,715.011,1,021150.jpg
2017-01-09 23:57:56,MH11521149,21149,"HARTZLER, Vicky",115,House,(MO-04),Missouri,MO,4,200,0.507,0.372,706.808,1,021149.jpg
2017-01-09 23:57:56,MH11521148,21148,"PALAZZO, Steven",115,House,(MS-04),Mississippi,MS,4,200,0.508,0.502,721.308,1,021148.jpg
2017-01-09 23:57:56,MH11521143,21143,"AMASH, Justin",115,House,(MI-03),Michigan,MI,3,200,0.689,-0.725,1981.98,1,021143.jpg
2017-01-09 23:57:56,MH11521142,21142,"HUIZENGA, Bill",115,House,(MI-02),Michigan,MI,2,200,0.633,-0.042,772.55,1,021142.jpg
2017-01-09 23:57:56,MH11521140,21140,"KEATING, William R.",115,House,(MA-09),Massachusetts,MA,9,100,-0.323,-0.133,910.946,1,021140.jpg
2017-01-09 23:57:56,MH11521139,21139,"HARRIS, Andy",115,House,(MD-01),Maryland,MD,1,200,0.6,-0.301,1114.374,1,021139.jpg
2017-01-09 23:57:56,MH11521137,21137,"RICHMOND, Cedric",115,House,(LA-02),Louisiana,LA,2,100,-0.458,0.29,880.633,1,021137.jpg
2017-01-09 23:57:56,MH11521136,21136,"POMPEO, Mike",115,House,(KS-04),Kansas,KS,4,200,0.673,0.186,592.031,1,021136.jpg
2017-01-09 23:57:56,MH11521135,21135,"YODER, Kevin",115,House,(KS-03),Kansas,KS,3,200,0.565,0.032,810.762,1,021135.jpg
2017-01-09 23:57:56,MH11521132,21132,"BUCSHON, Larry",115,House,(IN-08),Indiana,IN,8,200,0.389,0.292,677.447,1,021132.jpg
2017-01-09 23:57:56,MH11521131,21131,"ROKITA, Todd",115,House,(IN-04),Indiana,IN,4,200,0.57,-0.191,788.091,1,021131.jpg
2017-01-09 23:57:56,MH11521129,21129,"HULTGREN, Randy",115,House,(IL-14),Illinois,IL,14,200,0.485,-0.007,794.789,1,021129.jpg
2017-01-09 23:57:56,MH11521128,21128,"KINZINGER, Adam",115,House,(IL-16),Illinois,IL,16,200,0.253,0.38,838.175,1,021128.jpg
2017-01-09 23:57:56,MH11521125,21125,"LABRADOR, Raúl R.",115,House,(ID-01),Idaho,ID,1,200,0.697,-0.526,1008.526,1,021125.jpg
2017-01-09 23:57:56,MH11521124,21124,"HANABUSA, Colleen",115,House,(HI-01),Hawaii,HI,1,100,-0.376,0.016,546.906,1,021124.jpg
2017-01-09 23:57:56,MH11521123,21123,"SCOTT, Austin",115,House,(GA-08),Georgia,GA,8,200,0.6,0.192,656.109,1,021123.jpg
2017-01-09 23:57:56,MH11521122,21122,"WOODALL, Rob",115,House,(GA-07),Georgia,GA,7,200,0.638,-0.24,957.424,1,021122.jpg
2017-01-09 23:57:56,MH11521118,21118,"WILSON, Frederica",115,House,(FL-24),Florida,FL,24,100,-0.493,0.021,631.764,1,021118.jpg
2017-01-09 23:57:56,MH11521117,21117,"ROSS, Dennis",115,House,(FL-15),Florida,FL,15,200,0.523,0.105,762.412,1,021117.jpg
2017-01-09 23:57:56,MH11521116,21116,"WEBSTER, Daniel A.",115,House,(FL-11),Florida,FL,11,200,0.467,0.018,862.863,1,021116.jpg
2017-01-09 23:57:56,MH11521111,21111,"TIPTON, Scott",115,House,(CO-03),Colorado,CO,3,200,0.471,-0.033,957.423,1,021111.jpg
2017-01-09 23:57:56,MH11521110,21110,"BASS, Karen",115,House,(CA-37),California,CA,37,100,-0.578,-0.049,644.86,1,021110.jpg
2017-01-09 23:57:56,MH11521109,21109,"DENHAM, Jeff",115,House,(CA-10),California,CA,10,200,0.289,0.248,929.123,1,021109.jpg
2017-01-09 23:57:56,MH11521108,21108,"WOMACK, Steve",115,House,(AR-03),Arkansas,AR,3,200,0.346,0.585,597.428,1,021108.jpg
2017-01-09 23:57:56,MH11521106,21106,"CRAWFORD, Rick",115,House,(AR-01),Arkansas,AR,1,200,0.39,0.354,694.136,1,021106.jpg
2017-01-09 23:57:56,MH11521105,21105,"SCHWEIKERT, David",115,House,(AZ-06),Arizona,AZ,6,200,0.624,-0.316,805.551,1,021105.jpg
2017-01-09 23:57:56,MH11521103,21103,"GOSAR, Paul",115,House,(AZ-04),Arizona,AZ,4,200,0.605,-0.367,923.722,1,021103.jpg
2017-01-09 23:57:56,MH11521102,21102,"SEWELL, Terri",115,House,(AL-07),Alabama,AL,7,100,-0.401,0.453,960.575,1,021102.jpg
2017-01-09 23:57:56,MH11521101,21101,"REED, Thomas W. II",115,House,(NY-23),New York,NY,23,200,0.284,0.163,1029.64,1,021101.jpg
2017-01-09 23:57:56,MH11520963,20963,"HUNTER, Duncan Duane",115,House,(CA-50),California,CA,50,200,0.505,0.151,1404.565,1,020963.jpg
2017-01-09 23:57:56,MH11520962,20962,"GRAVES, Tom",115,House,(GA-14),Georgia,GA,14,200,0.756,0.016,842.081,1,020962.jpg
2017-01-09 23:57:56,MH11520959,20959,"DEUTCH, Theodore E. (Ted)",115,House,(FL-22),Florida,FL,22,100,-0.418,-0.069,812.972,1,020959.jpg
2017-01-09 23:57:56,MH11520958,20958,"GARAMENDI, John",115,House,(CA-03),California,CA,3,100,-0.303,-0.073,1342.017,1,020958.jpg
2017-01-09 23:57:56,MH11520955,20955,"CHU, Judy",115,House,(CA-27),California,CA,27,100,-0.497,-0.309,937.167,1,020955.jpg
2017-01-09 23:57:56,MH11520954,20954,"QUIGLEY, Mike",115,House,(IL-05),Illinois,IL,5,100,-0.318,-0.237,1315.233,1,020954.jpg
2017-01-09 23:57:56,MH11520952,20952,"CONNOLLY, Gerald E. (Gerry)",115,House,(VA-11),Virginia,VA,11,100,-0.311,0.01,1574.046,1,020952.jpg
2017-01-09 23:57:56,MH11520949,20949,"CHAFFETZ, Jason",115,House,(UT-03),Utah,UT,3,200,0.629,-0.215,1588.769,1,020949.jpg
2017-01-09 23:57:56,MH11520948,20948,"OLSON, Pete",115,House,(TX-22),Texas,TX,22,200,0.551,0.268,1206.504,1,020948.jpg
2017-01-09 23:57:56,MH11520947,20947,"ROE, David P. (Phil)",115,House,(TN-01),Tennessee,TN,1,200,0.5,-0.007,1281.67,1,020947.jpg
2017-01-09 23:57:56,MH11520946,20946,"THOMPSON, Glenn",115,House,(PA-05),Pennsylvania,PA,5,200,0.312,0.325,1552.19,1,020946.jpg
2017-01-09 23:57:56,MH11520944,20944,"SCHRADER, Kurt",115,House,(OR-05),Oregon,OR,5,100,-0.181,0.02,2628.617,1,020944.jpg
2017-01-09 23:57:56,MH11520941,20941,"FUDGE, Marcia L.",115,House,(OH-11),Ohio,OH,11,100,-0.594,0.118,1206.517,1,020941.jpg
2017-01-09 23:57:56,MH11520934,20934,"TONKO, Paul",115,House,(NY-20),New York,NY,20,100,-0.422,-0.267,1179.373,1,020934.jpg
2017-01-09 23:57:56,MH11520932,20932,"LUJÁN, Ben Ray",115,House,(NM-03),New Mexico,NM,3,100,-0.372,0.055,1358.521,1,020932.jpg
2017-01-09 23:57:56,MH11520929,20929,"LANCE, Leonard",115,House,(NJ-07),New Jersey,NJ,7,200,0.334,-0.17,1874.943,1,020929.jpg
2017-01-09 23:57:56,MH11520927,20927,"TITUS, Alice (Dina)",115,House,(NV-01),Nevada,NV,1,100,-0.29,-0.191,1074.176,1,020927.jpg
2017-01-09 23:57:56,MH11520926,20926,"LUETKEMEYER, Blaine",115,House,(MO-03),Missouri,MO,3,200,0.445,0.249,1260.894,1,020926.jpg
2017-01-09 23:57:56,MH11520925,20925,"HARPER, Gregg",115,House,(MS-03),Mississippi,MS,3,200,0.386,0.486,1301.952,1,020925.jpg
2017-01-09 23:57:56,MH11520924,20924,"PAULSEN, Erik",115,House,(MN-03),Minnesota,MN,3,200,0.392,-0.131,1649.979,1,020924.jpg
2017-01-09 23:57:56,MH11520920,20920,"PINGREE, Chellie",115,House,(ME-01),Maine,ME,1,100,-0.419,-0.396,1173.689,1,020920.jpg
2017-01-09 23:57:56,MH11520916,20916,"GUTHRIE, Brett",115,House,(KY-02),Kentucky,KY,2,200,0.422,0.204,1282.251,1,020916.jpg
2017-01-09 23:57:56,MH11520915,20915,"JENKINS, Lynn",115,House,(KS-02),Kansas,KS,2,200,0.525,0.009,1414.032,1,020915.jpg
2017-01-09 23:57:56,MH11520910,20910,"ROONEY, Thomas J.",115,House,(FL-17),Florida,FL,17,200,0.46,0.026,1616.064,1,020910.jpg
2017-01-09 23:57:56,MH11520909,20909,"POSEY, Bill",115,House,(FL-08),Florida,FL,8,200,0.508,-0.331,1810.042,1,020909.jpg
2017-01-09 23:57:56,MH11520907,20907,"HIMES, James A.",115,House,(CT-04),Connecticut,CT,4,100,-0.245,-0.238,1718.311,1,020907.jpg
2017-01-09 23:57:56,MH11520906,20906,"COFFMAN, Mike",115,House,(CO-06),Colorado,CO,6,200,0.485,-0.168,1705.846,1,020906.jpg
2017-01-09 23:57:56,MH11520904,20904,"POLIS, Jared",115,House,(CO-02),Colorado,CO,2,100,-0.274,-0.667,1828.659,1,020904.jpg
2017-01-09 23:57:56,MH11520903,20903,"McCLINTOCK, Tom",115,House,(CA-04),California,CA,4,200,0.736,-0.462,1608.926,1,020903.jpg
2017-01-09 23:57:56,MH11520762,20762,"SPEIER, Karen Lorraine Jacqueline (Jackie)",115,House,(CA-14),California,CA,14,100,-0.39,-0.42,1327.091,1,020762.jpg
2017-01-09 23:57:56,MH11520759,20759,"SCALISE, Steve",115,House,(LA-01),Louisiana,LA,1,200,0.556,0.164,1379.636,1,020759.jpg
2017-01-09 23:57:56,MH11520758,20758,"BILIRAKIS, Gus",115,House,(FL-12),Florida,FL,12,200,0.407,-0.006,2074.17,1,020758.jpg
2017-01-09 23:57:56,MH11520757,20757,"CARSON, André",115,House,(IN-07),Indiana,IN,7,100,-0.431,0.067,1526.298,1,020757.jpg
2017-01-09 23:57:56,MH11520756,20756,"WITTMAN, Robert J.",115,House,(VA-01),Virginia,VA,1,200,0.425,-0.044,1824.473,1,020756.jpg
2017-01-09 23:57:56,MH11520755,20755,"LATTA, Robert E.",115,House,(OH-05),Ohio,OH,5,200,0.524,0.229,1405.359,1,020755.jpg
2017-01-09 23:57:56,MH11520754,20754,"TSONGAS, Nicola S. (Niki)",115,House,(MA-03),Massachusetts,MA,3,100,-0.402,-0.174,1388.368,1,020754.jpg
2017-01-09 23:57:56,MH11520750,20750,"WELCH, Peter",115,House,(VT-01),Vermont,VT,1,100,-0.409,-0.351,1819.441,1,020750.jpg
2017-01-09 23:57:56,MH11520749,20749,"FOSTER, Bill",115,House,(IL-11),Illinois,IL,11,100,-0.225,-0.216,1516.877,1,020749.jpg
2017-01-09 23:57:56,MH11520748,20748,"COHEN, Stephen",115,House,(TN-09),Tennessee,TN,9,100,-0.4,-0.375,1784.437,1,020748.jpg
2017-01-09 23:57:56,MH11520738,20738,"JORDAN, Jim",115,House,(OH-04),Ohio,OH,4,200,0.705,-0.219,1817.339,1,020738.jpg
2017-01-09 23:57:56,MH11520733,20733,"CLARKE, Yvette Diane",115,House,(NY-09),New York,NY,9,100,-0.621,-0.173,1507.035,1,020733.jpg
2017-01-09 23:57:56,MH11520731,20731,"SHEA-PORTER, Carol",115,House,(NH-01),New Hampshire,NH,1,100,-0.32,-0.089,1185.527,1,020731.jpg
2017-01-09 23:57:56,MH11520729,20729,"SMITH, Adrian",115,House,(NE-03),Nebraska,NE,3,200,0.513,0.174,1756.652,1,020729.jpg
2017-01-09 23:57:56,MH11520727,20727,"ELLISON, Keith",115,House,(MN-05),Minnesota,MN,5,100,-0.541,-0.455,1533.766,1,020727.jpg
2017-01-09 23:57:56,MH11520726,20726,"WALZ, Tim",115,House,(MN-01),Minnesota,MN,1,100,-0.266,0.124,2227.822,1,020726.jpg
2017-01-09 23:57:56,MH11520725,20725,"WALBERG, Tim",115,House,(MI-07),Michigan,MI,7,200,0.523,0.071,1345.904,1,020725.jpg
2017-01-09 23:57:56,MH11520724,20724,"SARBANES, John",115,House,(MD-03),Maryland,MD,3,100,-0.475,-0.077,1520.461,1,020724.jpg
2017-01-09 23:57:56,MH11520723,20723,"YARMUTH, John",115,House,(KY-03),Kentucky,KY,3,100,-0.381,-0.265,1540.919,1,020723.jpg
2017-01-09 23:57:56,MH11520720,20720,"LOEBSACK, Dave",115,House,(IA-02),Iowa,IA,2,100,-0.284,-0.044,1922.822,1,020720.jpg
2017-01-09 23:57:56,MH11520715,20715,"ROSKAM, Peter",115,House,(IL-06),Illinois,IL,6,200,0.433,0.059,1964.986,1,020715.jpg
2017-01-09 23:57:56,MH11520712,20712,"JOHNSON, Hank",115,House,(GA-04),Georgia,GA,4,100,-0.466,0.039,1717.439,1,020712.jpg
2017-01-09 23:57:56,MH11520709,20709,"BUCHANAN, Vernon G.",115,House,(FL-16),Florida,FL,16,200,0.35,-0.144,2292.612,1,020709.jpg
2017-01-09 23:57:56,MH11520708,20708,"CASTOR, Kathy",115,House,(FL-14),Florida,FL,14,100,-0.448,0.069,1576.118,1,020708.jpg
2017-01-09 23:57:56,MH11520706,20706,"COURTNEY, Joe",115,House,(CT-02),Connecticut,CT,2,100,-0.337,0.011,1782.043,1,020706.jpg
2017-01-09 23:57:56,MH11520705,20705,"PERLMUTTER, Ed",115,House,(CO-07),Colorado,CO,7,100,-0.287,0.095,2217.595,1,020705.jpg
2017-01-09 23:57:56,MH11520704,20704,"LAMBORN, Doug",115,House,(CO-05),Colorado,CO,5,200,0.691,0.191,1615.548,1,020704.jpg
2017-01-09 23:57:56,MH11520703,20703,"MCCARTHY, Kevin",115,House,(CA-23),California,CA,23,200,0.464,0.197,1740.708,1,020703.jpg
2017-01-09 23:57:56,MH11520702,20702,"McNERNEY, Jerry",115,House,(CA-09),California,CA,9,100,-0.26,-0.143,2184.091,1,020702.jpg
2017-01-09 23:57:56,MH11520542,20542,"SIRES, Albio",115,House,(NJ-08),New Jersey,NJ,8,100,-0.415,0.144,1735.633,1,020542.jpg
2017-01-09 23:57:56,MH11520538,20538,"MATSUI, Doris",115,House,(CA-06),California,CA,6,100,-0.448,-0.133,1844.44,1,020538.jpg
2017-01-09 23:57:56,MH11520537,20537,"MOORE, Gwendolynne S. (Gwen)",115,House,(WI-04),Wisconsin,WI,4,100,-0.539,-0.208,1948.295,1,020537.jpg
